course,datetime,action,information,anoname,ip_address
CSAAA-2013J,2023 January 28 05:11,assessment,TMA,Male#1620151,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Male#493773,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#319209,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Male#2689958,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,forumng,,Male#271251,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Female#258392,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Male#291334,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#98094,X.Y.Z
CSBBB-2013B,2023 June 16 05:11,assessment,TMA,Female#555414,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#31604,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,subpage,,Male#205350,X.Y.Z
CSBBB-2013B,2023 June 17 05:11,assessment,TMA,Female#511306,X.Y.Z
CSAAA-2013J,2023 January 09 05:13,registration,,Male#240884,X.Y.Z
CSBBB-2013B,2023 February 22 05:11,assessment,TMA,Male#447782,X.Y.Z
CSBBB-2014J,2023 January 09 05:17,registration,,Female#645042,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#508537,X.Y.Z
CSAAA-2013J,2023 January 27 05:11,assessment,TMA,Female#376581,X.Y.Z
CSBBB-2014J,2023 January 09 05:17,registration,,Female#630697,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,forumng,,Male#1847830,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Female#124064,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Male#1758449,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,homepage,,Female#401869,X.Y.Z
CSBBB-2013B,2023 July 12 05:11,assessment,TMA,Female#2617596,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#501879,X.Y.Z
CSAAA-2013J,2023 January 28 05:11,assessment,TMA,Female#2255601,X.Y.Z
CSAAA-2014J,2023 January 27 05:11,assessment,TMA,Male#1799111,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#498065,X.Y.Z
CSBBB-2013B,2023 June 15 05:11,assessment,TMA,Female#360188,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Female#262934,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,resource,,Male#1465690,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Male#376439,X.Y.Z
CSAAA-2014J,2023 May 06 05:11,assessment,TMA,Male#1268696,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#508662,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,glossary,,Male#368963,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#553572,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#537392,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,homepage,,Female#111717,X.Y.Z
CSBBB-2013B,2023 June 20 05:11,assessment,TMA,Female#556349,X.Y.Z
CSAAA-2014J,2023 May 06 05:11,assessment,TMA,Female#354170,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Male#342514,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Female#2586560,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#2598871,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Male#1758449,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#351290,X.Y.Z
CSBBB-2013J,2023 January 09 05:13,registration,,Female#488176,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,forumng,,Female#2470694,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Male#376439,X.Y.Z
CSBBB-2013B,2023 May 19 05:11,assessment,TMA,Female#277733,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#75399,X.Y.Z
CSAAA-2014J,2023 February 02 05:11,assessment,TMA,Female#2581477,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#2581528,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#331358,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Male#2278464,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Female#262934,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,url,,Male#98094,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,resource,,Male#305386,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Female#551715,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#518876,X.Y.Z
CSAAA-2013J,2023 January 28 05:11,assessment,TMA,Male#444677,X.Y.Z
CSAAA-2013J,2023 May 06 05:11,assessment,TMA,Female#1889577,X.Y.Z
CSAAA-2014J,2023 March 07 05:11,assessment,TMA,Female#396599,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#480554,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#175392,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,resource,,Female#2364471,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Male#231554,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#262934,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Male#63400,X.Y.Z
CSBBB-2013J,2023 January 09 05:13,registration,,Female#501862,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,homepage,,Female#258894,X.Y.Z
CSBBB-2013B,2023 February 12 05:11,assessment,TMA,Female#478873,X.Y.Z
CSBBB-2013B,2023 May 11 05:11,assessment,TMA,Female#475460,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Female#2617002,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,resource,,Female#192183,X.Y.Z
CSBBB-2013B,2023 April 01 05:11,assessment,TMA,Female#552017,X.Y.Z
CSBBB-2014J,2023 January 09 05:14,registration,,Male#695035,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#557594,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Male#100893,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#760729,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Male#555157,X.Y.Z
CSAAA-2014J,2023 May 10 05:11,assessment,TMA,Female#24734,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#548714,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Female#603834,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#174782,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Female#628301,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#2449878,X.Y.Z
CSAAA-2014J,2023 January 08 05:11,assessment,TMA,Female#2073016,X.Y.Z
CSAAA-2014J,2023 June 24 05:11,assessment,TMA,Female#133816,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#78645,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Male#415969,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,subpage,,Male#1889511,X.Y.Z
CSBBB-2013B,2023 March 04 05:11,assessment,TMA,Female#94616,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#104476,X.Y.Z
CSAAA-2013J,2023 June 23 05:11,assessment,TMA,Male#346025,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Female#318056,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#277880,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Male#282821,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#553755,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,resource,,Male#2149225,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#2254619,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Male#279572,X.Y.Z
CSBBB-2013B,2023 January 24 05:11,assessment,TMA,Female#558435,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,homepage,,Male#71361,X.Y.Z
CSAAA-2014J,2023 August 11 05:11,assessment,TMA,Female#1609002,X.Y.Z
CSBBB-2013B,2023 July 13 05:11,assessment,TMA,Male#555674,X.Y.Z
CSBBB-2013B,2023 May 22 05:11,assessment,TMA,Female#497088,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#547390,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,forumng,,Male#405088,X.Y.Z
CSBBB-2013B,2023 January 23 05:11,assessment,TMA,Female#536442,X.Y.Z
CSBBB-2013B,2023 May 16 05:11,assessment,TMA,Female#503878,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#548642,X.Y.Z
CSAAA-2013J,2023 June 24 05:11,assessment,TMA,Male#498857,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,subpage,,Male#405088,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#75091,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#75091,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Male#555309,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,resource,,Female#172797,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#345357,X.Y.Z
CSBBB-2013B,2023 June 17 05:11,assessment,TMA,Female#551895,X.Y.Z
CSBBB-2013J,2023 January 09 05:17,registration,,Female#2242290,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,forumng,,Male#978739,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,resource,,Male#271251,X.Y.Z
CSAAA-2014J,2023 March 06 05:11,assessment,TMA,Female#55104,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Male#1801641,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#241649,X.Y.Z
CSBBB-2013B,2023 April 16 05:11,assessment,TMA,Female#2458984,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#490152,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#2617002,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,subpage,,Male#102806,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,subpage,,Female#262934,X.Y.Z
CSBBB-2013B,2023 July 05 05:11,assessment,TMA,Female#418325,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,forumng,,Female#155984,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#133155,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#534709,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#181316,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,url,,Female#365244,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#503878,X.Y.Z
CSAAA-2013J,2023 June 24 05:11,assessment,TMA,Male#333059,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#549391,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#374102,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#132976,X.Y.Z
CSBBB-2013B,2023 April 13 05:11,assessment,TMA,Female#536112,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#1640609,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#530987,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#104054,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,resource,,Male#305386,X.Y.Z
CSBBB-2013B,2023 April 05 05:11,assessment,TMA,Female#500819,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,glossary,,Male#1626710,X.Y.Z
CSAAA-2013J,2023 January 27 05:11,assessment,TMA,Male#235507,X.Y.Z
CSBBB-2013B,2023 April 05 05:11,assessment,TMA,Female#540656,X.Y.Z
CSAAA-2014J,2023 January 26 05:11,assessment,TMA,Male#677186,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,homepage,,Female#2312620,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,resource,,Male#1970390,X.Y.Z
CSAAA-2013J,2023 August 12 05:11,assessment,TMA,Male#2104505,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#1976139,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Male#377846,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#425820,X.Y.Z
CSBBB-2013B,2023 January 09 05:13,registration,,Female#546909,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,forumng,,Female#2376496,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#2293923,X.Y.Z
CSAAA-2014J,2023 July 06 05:11,assessment,TMA,Male#254625,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,homepage,,Female#2229865,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#542291,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Male#342514,X.Y.Z
CSBBB-2013B,2023 January 19 05:11,assessment,TMA,Female#141823,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,forumng,,Female#335764,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#704156,X.Y.Z
CSAAA-2014J,2023 July 06 05:11,assessment,TMA,Male#199897,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,forumng,,Male#2208424,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#2051699,X.Y.Z
CSBBB-2013B,2023 June 27 05:11,assessment,TMA,Female#2553749,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Male#415969,X.Y.Z
CSBBB-2013B,2023 May 20 05:11,assessment,TMA,Female#550209,X.Y.Z
CSAAA-2013J,2023 May 05 05:11,assessment,TMA,Male#368824,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,resource,,Male#296332,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#175932,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#441018,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,homepage,,Male#1465690,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Female#573000,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,homepage,,Male#588775,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,homepage,,Female#1894188,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#535145,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,homepage,,Male#1105478,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,resource,,Female#277880,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,homepage,,Male#2482700,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,homepage,,Male#57506,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#441018,X.Y.Z
CSBBB-2013B,2023 April 06 05:11,assessment,TMA,Female#504936,X.Y.Z
CSBBB-2013B,2023 July 14 05:11,assessment,TMA,Female#559458,X.Y.Z
CSBBB-2013B,2023 February 23 05:11,assessment,TMA,Female#548275,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Male#705379,X.Y.Z
CSAAA-2013J,2023 March 03 05:11,assessment,TMA,Male#287548,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#302302,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#499118,X.Y.Z
CSAAA-2014J,2023 January 09 05:13,registration,,Male#488990,X.Y.Z
CSAAA-2013J,2023 June 16 05:11,assessment,TMA,Male#388885,X.Y.Z
CSAAA-2014J,2023 May 02 05:11,assessment,TMA,Male#406682,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#549196,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Male#321942,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#423871,X.Y.Z
CSBBB-2014J,2023 January 09 05:14,registration,,Female#692502,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#543356,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#558113,X.Y.Z
CSBBB-2013B,2023 January 09 05:13,registration,,Female#2322046,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,homepage,,Female#2643002,X.Y.Z
CSBBB-2013J,2023 January 09 05:14,registration,,Female#595232,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,homepage,,Male#312537,X.Y.Z
CSBBB-2013B,2023 February 23 05:11,assessment,TMA,Female#512180,X.Y.Z
CSBBB-2013B,2023 April 06 05:11,assessment,TMA,Female#534698,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#2600688,X.Y.Z
CSBBB-2013B,2023 February 14 05:11,assessment,TMA,Female#92947,X.Y.Z
CSBBB-2014J,2023 January 09 05:14,registration,,Male#695484,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,forumng,,Male#137873,X.Y.Z
CSAAA-2014J,2023 May 06 05:11,assessment,TMA,Female#2624961,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,forumng,,Male#1970390,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Female#2586560,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,subpage,,Male#2689958,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,resource,,Female#721259,X.Y.Z
CSBBB-2013B,2023 May 11 05:11,assessment,TMA,Female#446045,X.Y.Z
CSAAA-2013J,2023 June 23 05:11,assessment,TMA,Male#229179,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Male#552273,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Male#282821,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,forumng,,Female#241729,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#2576122,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,subpage,,Male#978739,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#388722,X.Y.Z
CSBBB-2013J,2023 January 09 05:14,registration,,Female#590812,X.Y.Z
CSAAA-2014J,2023 May 08 05:11,assessment,TMA,Male#175447,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,homepage,,Male#116692,X.Y.Z
CSBBB-2013B,2023 January 31 05:11,assessment,TMA,Female#1730702,X.Y.Z
CSBBB-2013B,2023 July 22 05:11,assessment,TMA,Female#550613,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#377905,X.Y.Z
CSBBB-2013B,2023 February 22 05:11,assessment,TMA,Female#2375144,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,subpage,,Male#1758449,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,resource,,Male#2639641,X.Y.Z
CSBBB-2013B,2023 January 09 05:13,registration,,Female#549158,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#721259,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#153212,X.Y.Z
CSBBB-2013B,2023 April 04 05:11,assessment,TMA,Female#541697,X.Y.Z
CSBBB-2013B,2023 June 16 05:11,assessment,TMA,Female#547903,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Female#151587,X.Y.Z
CSBBB-2013B,2023 July 16 05:11,assessment,TMA,Female#350622,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Female#144801,X.Y.Z
CSBBB-2013B,2023 June 17 05:11,assessment,TMA,Female#400049,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,resource,,Male#101781,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,forumng,,Male#2666246,X.Y.Z
CSAAA-2013J,2023 August 12 05:11,assessment,TMA,Male#63400,X.Y.Z
CSBBB-2013B,2023 June 17 05:11,assessment,TMA,Female#2517864,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,glossary,,Female#441018,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#434094,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#550400,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Male#2458355,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,subpage,,Male#2412002,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Female#183096,X.Y.Z
CSAAA-2014J,2023 March 09 05:11,assessment,TMA,Male#58071,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#367304,X.Y.Z
CSAAA-2014J,2023 June 23 05:11,assessment,TMA,Male#677186,X.Y.Z
CSBBB-2013J,2023 January 09 05:13,registration,,Female#411126,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,forumng,,Male#248270,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,homepage,,Female#1402638,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Male#2689958,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,homepage,,Male#300398,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#527313,X.Y.Z
CSBBB-2013B,2023 February 19 05:11,assessment,TMA,Female#532500,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#205350,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,homepage,,Male#2689958,X.Y.Z
CSAAA-2013J,2023 January 27 05:11,assessment,TMA,Male#306107,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,resource,,Male#404804,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Male#241649,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,url,,Male#1626710,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Female#2482994,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#546941,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,forumng,,Female#281022,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,forumng,,Male#2516503,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#555414,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,resource,,Male#187100,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#489455,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#2244724,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Male#2342426,X.Y.Z
CSBBB-2013B,2023 March 04 05:11,assessment,TMA,Female#493451,X.Y.Z
CSBBB-2013B,2023 July 14 05:11,assessment,TMA,Male#405471,X.Y.Z
CSAAA-2014J,2023 May 05 05:11,assessment,TMA,Male#199636,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,forumng,,Male#186149,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#187793,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Male#2456480,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Male#104476,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Female#1729319,X.Y.Z
CSBBB-2013B,2023 June 25 05:11,assessment,TMA,Female#404727,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,homepage,,Female#441018,X.Y.Z
CSBBB-2014J,2023 January 09 05:17,registration,,Female#682409,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,url,,Female#262934,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#481143,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Male#294570,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#489455,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,forumng,,Male#2149225,X.Y.Z
CSAAA-2014J,2023 January 27 05:11,assessment,TMA,Female#396599,X.Y.Z
CSBBB-2013J,2023 January 09 05:13,registration,,Male#546195,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#503353,X.Y.Z
CSBBB-2013B,2023 April 05 05:11,assessment,TMA,Male#550707,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Female#563877,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,resource,,Male#321942,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#518189,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#71361,X.Y.Z
CSBBB-2013B,2023 June 16 05:11,assessment,TMA,Female#486521,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,resource,,Male#1758449,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,homepage,,Female#721259,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,forumng,,Male#1626710,X.Y.Z
CSBBB-2013B,2023 January 08 05:11,assessment,CMA,Female#288380,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Female#334259,X.Y.Z
CSBBB-2014B,2023 January 09 05:14,registration,,Female#620546,X.Y.Z
CSBBB-2013B,2023 June 17 05:11,assessment,TMA,Female#516475,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,homepage,,Male#2458355,X.Y.Z
CSBBB-2013B,2023 April 02 05:11,assessment,TMA,Female#511306,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#441018,X.Y.Z
CSBBB-2013B,2023 January 29 05:11,assessment,TMA,Female#494095,X.Y.Z
CSAAA-2013J,2023 June 26 05:11,assessment,TMA,Female#1942396,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Male#2458355,X.Y.Z
CSBBB-2013B,2023 June 24 05:11,assessment,TMA,Female#504028,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#528220,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#2688067,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,homepage,,Male#978739,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#2376496,X.Y.Z
CSBBB-2013B,2023 March 04 05:11,assessment,TMA,Female#529174,X.Y.Z
CSAAA-2013J,2023 May 02 05:11,assessment,TMA,Male#512460,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Male#1860318,X.Y.Z
CSAAA-2013J,2023 March 04 05:11,assessment,TMA,Male#306107,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,url,,Male#342972,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Female#482467,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#2476649,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#511527,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,forumng,,Female#949618,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Female#1414443,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Male#311917,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,homepage,,Female#258392,X.Y.Z
CSBBB-2013B,2023 May 18 05:11,assessment,TMA,Female#335910,X.Y.Z
CSAAA-2013J,2023 January 28 05:11,assessment,TMA,Male#345068,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#2498700,X.Y.Z
